source airport, destination airport, distance (weighted km), number of passengers, aircraft type, expected time, ticket cost, net profit
Detroit Metropolitan Airport,Austin-Bergstrom International Airport,1835.0652914525836,7,Airbus A200-100,200.3546595460893,404.5131833996961,-13551.19164388982
Detroit Metropolitan Airport,Austin-Bergstrom International Airport,1835.0652914525836,7,Airbus A220-300,200.3546595460893,306.1296350625626,-12551.315037565068
Detroit Metropolitan Airport,Washington Dulles International Airport,617.9466723956351,6,Boeing 737-600,109.03987966542874,233.0939616794391,-6922.890661879341
Detroit Metropolitan Airport,Washington Dulles International Airport,617.9466723956351,6,Boeing 767-800,109.03987966542874,165.81689664805944,-8406.916660056613
Detroit Metropolitan Airport,Washington Dulles International Airport,617.9466723956351,6,Airbus A200-100,110.15318086103878,201.72406054042833,-6959.480088644777
Detroit Metropolitan Airport,Washington Dulles International Airport,617.9466723956351,6,Airbus A220-300,110.15318086103878,158.3585838881246,-6651.060523301233
Detroit Metropolitan Airport,Nashville International Airport,733.4654398345916,6,Boeing 737-600,116.9090055127691,255.72285266705867,-7594.9687242116415
Detroit Metropolitan Airport,Nashville International Airport,733.4654398345916,6,Boeing 767-800,116.9090055127691,183.62667196238968,-9309.872268493156
Detroit Metropolitan Airport,Nashville International Airport,733.4654398345916,6,Airbus A200-100,118.71435433724602,220.97111596784484,-7623.503500890647
Detroit Metropolitan Airport,Nashville International Airport,733.4654398345916,6,Airbus A220-300,118.71435433724602,172.38378194815968,-7240.118841822707
Detroit Metropolitan Airport,Paris Charles de Gaulle Airport,6547.352351637642,38,Boeing 737-600,519.7902501784539,1394.6011151196126,3207.5825647751117
Detroit Metropolitan Airport,Paris Charles de Gaulle Airport,6547.352351637642,38,Boeing 767-800,519.7902501784539,1079.9660451889367,-20195.365045033104
Detroit Metropolitan Airport,Paris Charles de Gaulle Airport,6547.352351637642,38,Airbus A200-100,556.1792973344608,1189.6466491389904,-2974.116622847483
Detroit Metropolitan Airport,Paris Charles de Gaulle Airport,6547.352351637642,38,Airbus A220-300,556.1792973344608,878.2510383640653,-8782.510383640656
Philadelphia International Airport,Hartsfield-Jackson Atlanta International Airport,1067.6572093765787,26,Boeing 737-600,141.67411242979819,321.1874459066074,-3115.5182252940904
Philadelphia International Airport,Hartsfield-Jackson Atlanta International Airport,1067.6572093765787,26,Boeing 767-800,141.67411242979819,235.14973145647897,-7219.096755713903
Philadelphia International Airport,Hartsfield-Jackson Atlanta International Airport,1067.6572093765787,26,Airbus A200-100,145.48153093373716,276.65217675443955,-4011.4565629393737
Philadelphia International Airport,Hartsfield-Jackson Atlanta International Airport,1067.6572093765787,26,Airbus A220-300,145.48153093373716,212.95819129975493,-4685.080208594608
Philadelphia International Airport,Dallas/Fort Worth International Airport,2076.00963007592,33,Boeing 737-600,210.36296942566614,518.7129000901915,-1400.5248302435139
Philadelphia International Airport,Dallas/Fort Worth International Airport,2076.00963007592,33,Boeing 767-800,210.36296942566614,390.60957965652193,-9257.447037859569
Philadelphia International Airport,Dallas/Fort Worth International Airport,2076.00963007592,33,Airbus A200-100,220.21120638082272,444.65790744080186,-3334.934305806013
Philadelphia International Airport,Dallas/Fort Worth International Airport,2076.00963007592,33,Airbus A220-300,220.21120638082272,335.3828217572888,-5030.742326359332
Philadelphia International Airport,Denver International Airport,2475.2065792533895,13,Boeing 737-600,244.39612399424067,596.9113127446615,-13549.886799303815
Philadelphia International Airport,Denver International Airport,2475.2065792533895,13,Boeing 767-800,244.39612399424067,452.1546266530956,-19759.157184740274
Philadelphia International Airport,Denver International Airport,2475.2065792533895,13,Airbus A200-100,256.3898379186318,511.16974770376555,-14057.168061853554
Philadelphia International Airport,Denver International Airport,2475.2065792533895,13,Airbus A220-300,256.3898379186318,383.8495462670905,-13434.734119348166
Philadelphia International Airport,O'Hare International Airport,1084.3314807725396,41,Boeing 737-600,143.11921297993177,324.4537573301306,1719.6049138496928
Philadelphia International Airport,O'Hare International Airport,1084.3314807725396,41,Boeing 767-800,143.11921297993177,237.72043952128885,-3732.210900484233
Philadelphia International Airport,O'Hare International Airport,1084.3314807725396,41,Airbus A200-100,147.02652339094772,279.43034547009376,139.7151727350465
Philadelphia International Airport,O'Hare International Airport,1084.3314807725396,41,Airbus A220-300,147.02652339094772,214.98262390079276,-1504.8783673055495
Philadelphia International Airport,Los Angeles International Airport,3793.5102276081593,78,Boeing 737-600,332.1988248358462,855.1528972816955,36172.967555015726
Philadelphia International Airport,Los Angeles International Airport,3793.5102276081593,78,Boeing 767-800,332.1988248358462,655.4003181868724,13960.026777380386
Philadelphia International Airport,Los Angeles International Airport,3793.5102276081593,78,Airbus A200-100,352.09020711488455,730.8177231157067,27405.664616839
Philadelphia International Airport,Los Angeles International Airport,3793.5102276081593,78,Airbus A220-300,352.09020711488455,543.9055283499397,16317.16585049819
Philadelphia International Airport,John F. Kennedy International Airport,-1,29,Boeing 737-600,53.1974960023467,111.84892862286735,-749.3878217732108
Philadelphia International Airport,John F. Kennedy International Airport,-1,29,Boeing 767-800,53.1974960023467,70.39256507575757,-1949.8740525984847
Philadelphia International Airport,John F. Kennedy International Airport,-1,29,Airbus A200-100,51.09487227845193,98.59881799913363,-1133.886406990037
Philadelphia International Airport,John F. Kennedy International Airport,-1,29,Airbus A220-300,51.09487227845193,83.21192277493687,-1581.0265327238008
Philadelphia International Airport,Harry Reid International Airport,3442.7165914830484,10,Boeing 737-600,308.3028005766425,786.4361759470384,-20211.40972183888
Philadelphia International Airport,Harry Reid International Airport,3442.7165914830484,10,Boeing 767-800,308.3028005766425,601.3177134327442,-28081.53721730915
Philadelphia International Airport,Harry Reid International Airport,3442.7165914830484,10,Airbus A200-100,326.09265503051364,672.3705572761577,-20507.301996922808
Philadelphia International Airport,Harry Reid International Airport,3442.7165914830484,10,Airbus A220-300,326.09265503051364,501.3154771060637,-19049.98813003042
Philadelphia International Airport,Orlando International Airport,1382.0034829155313,11,Boeing 737-600,161.0873463220974,382.76451874056306,-9454.283612891904
Philadelphia International Airport,Orlando International Airport,1382.0034829155313,11,Boeing 767-800,161.0873463220974,283.6131684091292,-12961.1217962972
Philadelphia International Airport,Orlando International Airport,1382.0034829155313,11,Airbus A200-100,166.77794448652514,329.0266980927422,-9706.287593735897
Philadelphia International Airport,Orlando International Airport,1382.0034829155313,11,Airbus A220-300,166.77794448652514,251.12314789996697,-9291.556472298778
Philadelphia International Airport,Miami International Airport,1623.6212066029073,13,Boeing 737-600,177.54631932532465,430.094846541088,-9763.153016482695
Philadelphia International Airport,Miami International Airport,1623.6212066029073,13,Boeing 767-800,177.54631932532465,320.863889363246,-14021.751965173851
Philadelphia International Airport,Miami International Airport,1623.6212066029073,13,Airbus A200-100,184.68439634082674,369.28361757999835,-10155.299483449955
Philadelphia International Airport,Miami International Airport,1623.6212066029073,13,Airbus A220-300,184.68439634082674,280.458090651334,-9816.03317279669
Philadelphia International Airport,Charlotte Douglas International Airport,720.1873884543413,11,Boeing 737-600,116.0045060999455,253.12182441967482,-6252.109063165967
Philadelphia International Airport,Charlotte Douglas International Airport,720.1873884543413,11,Boeing 767-800,116.0045060999455,181.57956639731904,-8298.186184357479
Philadelphia International Airport,Charlotte Douglas International Airport,720.1873884543413,11,Airbus A200-100,117.73030902744486,218.75880539225972,-6453.384759071661
Philadelphia International Airport,Charlotte Douglas International Airport,720.1873884543413,11,Airbus A220-300,117.73030902744486,170.77168631566653,-6318.552393679661
Philadelphia International Airport,Seattle-Tacoma International Airport,3756.0547256856503,17,Boeing 737-600,329.64736012722847,847.8157650677553,-15854.15480676702
Philadelphia International Airport,Seattle-Tacoma International Airport,3756.0547256856503,17,Boeing 767-800,329.64736012722847,649.6257233888638,-25790.141218537887
Philadelphia International Airport,Seattle-Tacoma International Airport,3756.0547256856503,17,Airbus A200-100,349.3143546996788,724.5771083866308,-17027.562047085827
Philadelphia International Airport,Seattle-Tacoma International Airport,3756.0547256856503,17,Airbus A220-300,349.3143546996788,539.3580349465079,-16720.099083341745
Philadelphia International Airport,Phoenix Sky Harbor International Airport,3286.148368391832,21,Boeing 737-600,297.6373902843253,755.7661356496586,-11109.762194049981
Philadelphia International Airport,Phoenix Sky Harbor International Airport,3286.148368391832,21,Boeing 767-800,297.6373902843253,577.1792557912878,-20605.299431748972
Philadelphia International Airport,Phoenix Sky Harbor International Airport,3286.148368391832,21,Airbus A200-100,314.4892788132792,646.2840837548645,-12602.53963321986
Philadelphia International Airport,Phoenix Sky Harbor International Airport,3286.148368391832,21,Airbus A220-300,314.4892788132792,482.30644171341686,-13022.273926262254
Philadelphia International Airport,Newark Liberty International Airport,-1,29,Boeing 737-600,53.1974960023467,111.84892862286735,-749.3878217732108
Philadelphia International Airport,Newark Liberty International Airport,-1,29,Boeing 767-800,53.1974960023467,70.39256507575757,-1949.8740525984847
Philadelphia International Airport,Newark Liberty International Airport,-1,29,Airbus A200-100,51.09487227845193,98.59881799913363,-1133.886406990037
Philadelphia International Airport,Newark Liberty International Airport,-1,29,Airbus A220-300,51.09487227845193,83.21192277493687,-1581.0265327238008
Philadelphia International Airport,San Francisco International Airport,3978.660526708612,30,Boeing 737-600,344.8112430307,891.4218605640755,-5081.104605215227
Philadelphia International Airport,San Francisco International Airport,3978.660526708612,30,Boeing 767-800,344.8112430307,683.9453355850417,-18261.340460120613
Philadelphia International Airport,San Francisco International Airport,3978.660526708612,30,Airbus A200-100,365.81182019051096,761.6663734968864,-7997.496921717306
Philadelphia International Airport,San Francisco International Airport,3978.660526708612,30,Airbus A220-300,365.81182019051096,566.384729550998,-10194.925131917968
Philadelphia International Airport,George Bush Intercontinental Airport,2110.7705219264635,30,Boeing 737-600,210.73087758987208,525.5221870117651,-2995.4764659670564
Philadelphia International Airport,George Bush Intercontinental Airport,2110.7705219264635,30,Boeing 767-800,210.73087758987208,395.9687406596122,-10572.365375611646
Philadelphia International Airport,George Bush Intercontinental Airport,2110.7705219264635,30,Airbus A200-100,220.7873594329875,450.4495621388783,-4729.720402458224
Philadelphia International Airport,George Bush Intercontinental Airport,2110.7705219264635,30,Airbus A220-300,220.7873594329875,339.6031610472224,-6112.856898850005
Philadelphia International Airport,Logan International Airport,451.4280191932891,21,Boeing 737-600,90.8567452586474,200.47473855006922,-2946.9786566860166
Philadelphia International Airport,Logan International Airport,451.4280191932891,21,Boeing 767-800,90.8567452586474,140.14435992587016,-5003.153649353564
Philadelphia International Airport,Logan International Airport,451.4280191932891,21,Airbus A200-100,91.21849418304612,173.97970506522023,-3392.6042487717946
Philadelphia International Airport,Logan International Airport,451.4280191932891,21,Airbus A220-300,91.21849418304612,138.14146121940053,-3729.8194529238144
Philadelphia International Airport,Fort Lauderdale-Hollywood International Airport,1590.7220559260636,13,Boeing 737-600,175.30523276695658,423.6502548028237,-9616.860784024097
Philadelphia International Airport,Fort Lauderdale-Hollywood International Airport,1590.7220559260636,13,Boeing 767-800,175.30523276695658,315.7917569766492,-13800.099779879569
Philadelphia International Airport,Fort Lauderdale-Hollywood International Airport,1590.7220559260636,13,Airbus A200-100,182.24621817801716,363.80215521132527,-10004.559268311445
Philadelphia International Airport,Fort Lauderdale-Hollywood International Airport,1590.7220559260636,13,Airbus A220-300,182.24621817801716,276.46378639688896,-9676.232523891114
Philadelphia International Airport,Minneapolis-Saint Paul International Airport,1564.2040835053729,16,Boeing 737-600,173.49883137590132,418.4556676337942,-8243.576652385744
Philadelphia International Airport,Minneapolis-Saint Paul International Airport,1564.2040835053729,16,Boeing 767-800,173.49883137590132,311.70342448250557,-12686.329376437974
Philadelphia International Airport,Minneapolis-Saint Paul International Airport,1564.2040835053729,16,Airbus A200-100,180.28095342351935,359.3838871123911,-8804.905234253582
Philadelphia International Airport,Minneapolis-Saint Paul International Airport,1564.2040835053729,16,Airbus A220-300,180.28095342351935,273.2442245577509,-8743.815185848027
Philadelphia International Airport,LaGuardia Airport,-1,29,Boeing 737-600,53.1974960023467,111.84892862286735,-749.3878217732108
Philadelphia International Airport,LaGuardia Airport,-1,29,Boeing 767-800,53.1974960023467,70.39256507575757,-1949.8740525984847
Philadelphia International Airport,LaGuardia Airport,-1,29,Airbus A200-100,51.09487227845193,98.59881799913363,-1133.886406990037
