Origin Airport,Destination Airport,Aircraft,Flight Time (Minutes)
Austin-Bergstrom International Airport,O'Hare International Airport,Boeing 737-600,177.37353854528158
Austin-Bergstrom International Airport,O'Hare International Airport,Boeing 767-800,177.37353854528158
Austin-Bergstrom International Airport,O'Hare International Airport,Airbus A200-100,184.29333410977193
Austin-Bergstrom International Airport,O'Hare International Airport,Airbus A220-300,184.29333410977193
Austin-Bergstrom International Airport,Los Angeles International Airport,Boeing 737-600,201.75824644597344
Austin-Bergstrom International Airport,Los Angeles International Airport,Boeing 767-800,201.75824644597344
Austin-Bergstrom International Airport,Los Angeles International Airport,Airbus A200-100,211.02563325765905
Austin-Bergstrom International Airport,Los Angeles International Airport,Airbus A220-300,211.02563325765905
Austin-Bergstrom International Airport,John F. Kennedy International Airport,Boeing 737-600,242.37810634718386
Austin-Bergstrom International Airport,John F. Kennedy International Airport,Boeing 767-800,242.37810634718386
Austin-Bergstrom International Airport,John F. Kennedy International Airport,Airbus A200-100,254.37023571565794
Austin-Bergstrom International Airport,John F. Kennedy International Airport,Airbus A220-300,254.37023571565794
Austin-Bergstrom International Airport,Harry Reid International Airport,Boeing 737-600,185.425325158794
Austin-Bergstrom International Airport,Harry Reid International Airport,Boeing 767-800,185.425325158794
Austin-Bergstrom International Airport,Harry Reid International Airport,Airbus A200-100,193.25631869522374
Austin-Bergstrom International Airport,Harry Reid International Airport,Airbus A220-300,193.25631869522374
Austin-Bergstrom International Airport,Orlando International Airport,Boeing 737-600,176.61296361566963
Austin-Bergstrom International Airport,Orlando International Airport,Boeing 767-800,176.61296361566963
Austin-Bergstrom International Airport,Orlando International Airport,Airbus A200-100,183.66895697686408
Austin-Bergstrom International Airport,Orlando International Airport,Airbus A220-300,183.66895697686408
Austin-Bergstrom International Airport,Miami International Airport,Boeing 737-600,188.87098218297982
Austin-Bergstrom International Airport,Miami International Airport,Boeing 767-800,188.87098218297982
Austin-Bergstrom International Airport,Miami International Airport,Airbus A200-100,197.00500286876974
Austin-Bergstrom International Airport,Miami International Airport,Airbus A220-300,197.00500286876974
Austin-Bergstrom International Airport,Charlotte Douglas International Airport,Boeing 737-600,180.87325855418885
Austin-Bergstrom International Airport,Charlotte Douglas International Airport,Boeing 767-800,180.87325855418885
Austin-Bergstrom International Airport,Charlotte Douglas International Airport,Airbus A200-100,188.30392212242697
Austin-Bergstrom International Airport,Charlotte Douglas International Airport,Airbus A220-300,188.30392212242697
Austin-Bergstrom International Airport,Seattle-Tacoma International Airport,Boeing 737-600,265.48362543054895
Austin-Bergstrom International Airport,Seattle-Tacoma International Airport,Boeing 767-800,265.48362543054895
Austin-Bergstrom International Airport,Seattle-Tacoma International Airport,Airbus A200-100,279.5077619120858
Austin-Bergstrom International Airport,Seattle-Tacoma International Airport,Airbus A220-300,279.5077619120858
Austin-Bergstrom International Airport,Phoenix Sky Harbor International Airport,Boeing 737-600,161.8874821286972
Austin-Bergstrom International Airport,Phoenix Sky Harbor International Airport,Boeing 767-800,161.8874821286972
Austin-Bergstrom International Airport,Phoenix Sky Harbor International Airport,Airbus A200-100,167.64844796781603
Austin-Bergstrom International Airport,Phoenix Sky Harbor International Airport,Airbus A220-300,167.64844796781603
Austin-Bergstrom International Airport,Newark Liberty International Airport,Boeing 737-600,240.35421278889493
Austin-Bergstrom International Airport,Newark Liberty International Airport,Boeing 767-800,240.35421278889493
Austin-Bergstrom International Airport,Newark Liberty International Airport,Airbus A200-100,252.1683515183496
Austin-Bergstrom International Airport,Newark Liberty International Airport,Airbus A220-300,252.1683515183496
Austin-Bergstrom International Airport,San Francisco International Airport,Boeing 737-600,229.96417676314434
Austin-Bergstrom International Airport,San Francisco International Airport,Boeing 767-800,229.96417676314434
Austin-Bergstrom International Airport,San Francisco International Airport,Airbus A200-100,241.7121246402728
Austin-Bergstrom International Airport,San Francisco International Airport,Airbus A220-300,241.7121246402728
Austin-Bergstrom International Airport,George Bush Intercontinental Airport,Boeing 737-600,53.1974960023467
Austin-Bergstrom International Airport,George Bush Intercontinental Airport,Boeing 767-800,53.1974960023467
Austin-Bergstrom International Airport,George Bush Intercontinental Airport,Airbus A200-100,51.09487227845193
Austin-Bergstrom International Airport,George Bush Intercontinental Airport,Airbus A220-300,51.09487227845193
Austin-Bergstrom International Airport,Logan International Airport,Boeing 737-600,262.18359834476547
Austin-Bergstrom International Airport,Logan International Airport,Boeing 767-800,262.18359834476547
Austin-Bergstrom International Airport,Logan International Airport,Airbus A200-100,275.9175150529478
Austin-Bergstrom International Airport,Logan International Airport,Airbus A220-300,275.9175150529478
Austin-Bergstrom International Airport,Fort Lauderdale-Hollywood International Airport,Boeing 737-600,188.996649499659
Austin-Bergstrom International Airport,Fort Lauderdale-Hollywood International Airport,Boeing 767-800,188.996649499659
Austin-Bergstrom International Airport,Fort Lauderdale-Hollywood International Airport,Airbus A200-100,197.14172195539402
Austin-Bergstrom International Airport,Fort Lauderdale-Hollywood International Airport,Airbus A220-300,197.14172195539402
Austin-Bergstrom International Airport,Minneapolis-Saint Paul International Airport,Boeing 737-600,182.32766474681114
Austin-Bergstrom International Airport,Minneapolis-Saint Paul International Airport,Boeing 767-800,182.32766474681114
Austin-Bergstrom International Airport,Minneapolis-Saint Paul International Airport,Airbus A200-100,189.88623557902497
Austin-Bergstrom International Airport,Minneapolis-Saint Paul International Airport,Airbus A220-300,189.88623557902497
Austin-Bergstrom International Airport,LaGuardia Airport,Boeing 737-600,242.22948041201363
Austin-Bergstrom International Airport,LaGuardia Airport,Boeing 767-800,242.22948041201363
Austin-Bergstrom International Airport,LaGuardia Airport,Airbus A200-100,254.2085389225528
Austin-Bergstrom International Airport,LaGuardia Airport,Airbus A220-300,254.2085389225528
Austin-Bergstrom International Airport,Detroit Metropolitan Airport,Boeing 737-600,194.04520944304397
Austin-Bergstrom International Airport,Detroit Metropolitan Airport,Boeing 767-800,194.04520944304397
Austin-Bergstrom International Airport,Detroit Metropolitan Airport,Airbus A200-100,202.6342758068435
Austin-Bergstrom International Airport,Detroit Metropolitan Airport,Airbus A220-300,202.6342758068435
Austin-Bergstrom International Airport,Philadelphia International Airport,Boeing 737-600,225.32382992418604
Austin-Bergstrom International Airport,Philadelphia International Airport,Boeing 767-800,225.32382992418604
Austin-Bergstrom International Airport,Philadelphia International Airport,Airbus A200-100,236.6636840575722
Austin-Bergstrom International Airport,Philadelphia International Airport,Airbus A220-300,236.6636840575722
Austin-Bergstrom International Airport,Salt Lake City International Airport,Boeing 737-600,185.15969881852806
Austin-Bergstrom International Airport,Salt Lake City International Airport,Boeing 767-800,185.15969881852806
Austin-Bergstrom International Airport,Salt Lake City International Airport,Airbus A200-100,192.9673319357051
Austin-Bergstrom International Airport,Salt Lake City International Airport,Airbus A220-300,192.9673319357051
Austin-Bergstrom International Airport,Ronald Reagan Washington National Airport,Boeing 737-600,212.4700494047642
Austin-Bergstrom International Airport,Ronald Reagan Washington National Airport,Boeing 767-800,212.4700494047642
Austin-Bergstrom International Airport,Ronald Reagan Washington National Airport,Airbus A200-100,222.67948212883357
Austin-Bergstrom International Airport,Ronald Reagan Washington National Airport,Airbus A220-300,222.67948212883357
Austin-Bergstrom International Airport,San Diego International Airport,Boeing 737-600,193.4799526912224
Austin-Bergstrom International Airport,San Diego International Airport,Boeing 767-800,193.4799526912224
Austin-Bergstrom International Airport,San Diego International Airport,Airbus A200-100,202.01930773989136
Austin-Bergstrom International Airport,San Diego International Airport,Airbus A220-300,202.01930773989136
Austin-Bergstrom International Airport,Baltimore/Washington International Airport,Boeing 737-600,215.45827875433088
Austin-Bergstrom International Airport,Baltimore/Washington International Airport,Boeing 767-800,215.45827875433088
