source airport,destination airport,airplane type,total Cost,break even cost per ticket, profit/loss per flight, percent full
Fort Lauderdale-Hollywood International Airport,Logan International Airport,Airbus A200-100,17591.19319380208,434.350449229681,-13247.688701505269,0.07407407407407407
Fort Lauderdale-Hollywood International Airport,Logan International Airport,Airbus A220-300,15737.848667374521,327.8718472369692,-12459.13019500483,0.0625
Fort Lauderdale-Hollywood International Airport,Minneapolis-Saint Paul International Airport,Boeing 737-600,20592.792076557213,576.828909707485,-15978.160798897334,0.06722689075630252
Fort Lauderdale-Hollywood International Airport,Minneapolis-Saint Paul International Airport,Boeing 767-800,24740.990095696518,436.3490316701326,-21250.197842335456,0.042328042328042326
Fort Lauderdale-Hollywood International Airport,Minneapolis-Saint Paul International Airport,Airbus A200-100,20010.58884580082,494.08861347656347,-16057.879937988311,0.05925925925925926
Fort Lauderdale-Hollywood International Airport,Minneapolis-Saint Paul International Airport,Airbus A220-300,17827.326730464345,371.4026402180072,-14856.105608720287,0.05
Fort Lauderdale-Hollywood International Airport,LaGuardia Airport,Boeing 737-600,16236.421405763316,454.80172004939266,-9869.197325071818,0.11764705882352941
Fort Lauderdale-Hollywood International Airport,LaGuardia Airport,Boeing 767-800,19295.52675720415,340.3091138836711,-14531.199162832752,0.07407407407407407
Fort Lauderdale-Hollywood International Airport,LaGuardia Airport,Airbus A200-100,15807.073286262852,390.29810583365065,-10342.899804591743,0.1037037037037037
Fort Lauderdale-Hollywood International Airport,LaGuardia Airport,Airbus A220-300,14197.017838136098,295.77120496116873,-10056.220968679736,0.0875
Fort Lauderdale-Hollywood International Airport,Detroit Metropolitan Airport,Boeing 737-600,16625.504909246527,465.7004176259532,-12434.20115061295,0.07563025210084033
Fort Lauderdale-Hollywood International Airport,Detroit Metropolitan Airport,Boeing 767-800,19781.881136558164,348.88679253189,-16641.900003771152,0.047619047619047616
Fort Lauderdale-Hollywood International Airport,Detroit Metropolitan Airport,Airbus A200-100,16182.504736992267,399.56801819733994,-12586.392573216208,0.06666666666666667
Fort Lauderdale-Hollywood International Airport,Detroit Metropolitan Airport,Airbus A220-300,14521.254091038774,302.52612689664113,-11798.518948969004,0.05625
Fort Lauderdale-Hollywood International Airport,Philadelphia International Airport,Boeing 737-600,15285.590062396832,428.1677888626564,-9719.408807182299,0.1092436974789916
Fort Lauderdale-Hollywood International Airport,Philadelphia International Airport,Boeing 767-800,18106.987577996042,319.3472235978138,-13955.473671224463,0.06878306878306878
Fort Lauderdale-Hollywood International Airport,Philadelphia International Airport,Airbus A200-100,14889.604446172385,367.64455422647865,-10110.225241228163,0.0962962962962963
Fort Lauderdale-Hollywood International Airport,Philadelphia International Airport,Airbus A220-300,13404.658385330695,279.26371636105614,-9774.230072636965,0.08125
Fort Lauderdale-Hollywood International Airport,Salt Lake City International Airport,Boeing 737-600,27100.858545486957,759.1276903497748,-24823.475474437633,0.025210084033613446
Fort Lauderdale-Hollywood International Airport,Salt Lake City International Airport,Boeing 767-800,32876.073181858694,579.824923842305,-31136.59841033178,0.015873015873015872
Fort Lauderdale-Hollywood International Airport,Salt Lake City International Airport,Airbus A200-100,26290.30210529444,649.1432618591219,-24342.872319717073,0.022222222222222223
Fort Lauderdale-Hollywood International Airport,Salt Lake City International Airport,Airbus A220-300,23250.715454572466,484.389905303593,-21797.545738661687,0.01875
Fort Lauderdale-Hollywood International Airport,Ronald Reagan Washington National Airport,Boeing 737-600,14218.689235738242,398.282611645329,-12625.558789156927,0.03361344537815126
Fort Lauderdale-Hollywood International Airport,Ronald Reagan Washington National Airport,Boeing 767-800,16773.361544672804,295.82648226936163,-15590.055615595356,0.021164021164021163
Fort Lauderdale-Hollywood International Airport,Ronald Reagan Washington National Airport,Airbus A200-100,13860.138736238656,342.2256478083619,-12491.236145005209,0.02962962962962963
Fort Lauderdale-Hollywood International Airport,Ronald Reagan Washington National Airport,Airbus A220-300,12515.574363115202,260.74113256490006,-11472.609832855602,0.025
Fort Lauderdale-Hollywood International Airport,San Diego International Airport,Boeing 737-600,29103.427846535833,815.2220685304156,-23396.873366822925,0.058823529411764705
Fort Lauderdale-Hollywood International Airport,San Diego International Airport,Boeing 767-800,35379.28480816979,623.9732770400316,-31011.471868889566,0.037037037037037035
Fort Lauderdale-Hollywood International Airport,San Diego International Airport,Airbus A200-100,28222.605816832824,696.8544646131561,-23344.624564540733,0.05185185185185185
Fort Lauderdale-Hollywood International Airport,San Diego International Airport,Airbus A220-300,24919.523205446527,519.1567334468026,-21285.426071318907,0.04375
Fort Lauderdale-Hollywood International Airport,Baltimore/Washington International Airport,Boeing 737-600,14520.858656416582,406.7467410760948,-12893.871692112203,0.03361344537815126
Fort Lauderdale-Hollywood International Airport,Baltimore/Washington International Airport,Boeing 767-800,17151.07332052073,302.48806561764957,-15941.12105805013,0.021164021164021163
Fort Lauderdale-Hollywood International Airport,Baltimore/Washington International Airport,Airbus A200-100,14151.705721103723,349.424832619845,-12754.006390624343,0.02962962962962963
Fort Lauderdale-Hollywood International Airport,Baltimore/Washington International Airport,Airbus A220-300,12767.382213680487,265.9871294516768,-11703.433695873779,0.025
Fort Lauderdale-Hollywood International Airport,Tampa International Airport,Boeing 737-600,6214.221285217678,174.06782311534116,-4995.74652341029,0.058823529411764705
Fort Lauderdale-Hollywood International Airport,Tampa International Airport,Boeing 767-800,6767.7766065220985,119.3611394448342,-5932.2486304082595,0.037037037037037035
Fort Lauderdale-Hollywood International Airport,Tampa International Airport,Airbus A200-100,6136.52931029776,151.51924222957433,-5075.89461469074,0.05185185185185185
Fort Lauderdale-Hollywood International Airport,Tampa International Airport,Airbus A220-300,5845.184404348065,121.7746750905847,-4992.761678713972,0.04375
Fort Lauderdale-Hollywood International Airport,Austin-Bergstrom International Airport,Boeing 737-600,16331.39786821529,457.4621251600922,-14044.08724241483,0.04201680672268908
Fort Lauderdale-Hollywood International Airport,Austin-Bergstrom International Airport,Boeing 767-800,19414.247335269116,342.40295123931423,-17702.232579072544,0.026455026455026454
Fort Lauderdale-Hollywood International Airport,Austin-Bergstrom International Airport,Airbus A200-100,15898.71724126037,392.5609195372931,-13935.912643573905,0.037037037037037035
Fort Lauderdale-Hollywood International Airport,Austin-Bergstrom International Airport,Airbus A220-300,14276.164890179409,297.4201018787377,-12789.06438078572,0.03125
Fort Lauderdale-Hollywood International Airport,Washington Dulles International Airport,Boeing 737-600,14245.10635042496,399.0225868466376,-12649.016003038409,0.03361344537815126
Fort Lauderdale-Hollywood International Airport,Washington Dulles International Airport,Boeing 767-800,16806.3829380312,296.40887015928047,-15620.74745739408,0.021164021164021163
Fort Lauderdale-Hollywood International Airport,Washington Dulles International Airport,Airbus A200-100,13885.628934620578,342.85503542273034,-12514.208792929656,0.02962962962962963
Fort Lauderdale-Hollywood International Airport,Washington Dulles International Airport,Airbus A220-300,12537.588625354134,261.1997630282111,-11492.789573241289,0.025
Fort Lauderdale-Hollywood International Airport,Nashville International Airport,Boeing 737-600,12895.1500561979,361.20868504756027,-11450.315316007658,0.03361344537815126
Fort Lauderdale-Hollywood International Airport,Nashville International Airport,Boeing 767-800,15118.937570247377,266.6479289285252,-14052.345854533276,0.021164021164021163
Fort Lauderdale-Hollywood International Airport,Nashville International Airport,Airbus A200-100,12583.039527910256,310.69233402247545,-11340.270191820355,0.02962962962962963
Fort Lauderdale-Hollywood International Airport,Nashville International Airport,Airbus A220-300,11412.625046831585,237.76302180899134,-10461.57295959562,0.025
Fort Lauderdale-Hollywood International Airport,Paris Charles de Gaulle Airport,Boeing 737-600,57079.272516604244,1598.8591741345729,-13910.07481497078,0.226890756302521
Fort Lauderdale-Hollywood International Airport,Paris Charles de Gaulle Airport,Boeing 767-800,70349.0906457553,1240.7247027470073,-36849.52367158611,0.14285714285714285
Fort Lauderdale-Hollywood International Airport,Paris Charles de Gaulle Airport,Airbus A200-100,55216.84190198656,1363.37881239473,-18405.613967328856,0.2
Fort Lauderdale-Hollywood International Airport,Paris Charles de Gaulle Airport,Airbus A220-300,48232.72709717021,1004.8484811910461,-21101.818105011964,0.16875
Minneapolis-Saint Paul International Airport,Hartsfield-Jackson Atlanta International Airport,Boeing 737-600,14285.85376065451,400.163970886681,-8283.394197354295,0.12605042016806722
Minneapolis-Saint Paul International Airport,Hartsfield-Jackson Atlanta International Airport,Boeing 767-800,16857.317200818135,297.3071816722775,-12397.709475733973,0.07936507936507936
Minneapolis-Saint Paul International Airport,Hartsfield-Jackson Atlanta International Airport,Airbus A200-100,13924.946611157862,343.82584225081143,-8767.55897739569,0.1111111111111111
Minneapolis-Saint Paul International Airport,Hartsfield-Jackson Atlanta International Airport,Airbus A220-300,12571.544800545424,261.9071833446963,-8642.93705037498,0.09375
Minneapolis-Saint Paul International Airport,Dallas/Fort Worth International Airport,Boeing 737-600,13557.019217574545,379.74843746707415,-6341.798905700136,0.15966386554621848
Minneapolis-Saint Paul International Airport,Dallas/Fort Worth International Airport,Boeing 767-800,15946.274021968184,281.23940074017963,-10602.72540790477,0.10052910052910052
Minneapolis-Saint Paul International Airport,Dallas/Fort Worth International Airport,Airbus A200-100,13221.685209940353,326.4613632084038,-7018.919308980681,0.14074074074074075
Minneapolis-Saint Paul International Airport,Dallas/Fort Worth International Airport,Airbus A220-300,11964.182681312122,249.25380586066922,-7228.360369959408,0.11875
Minneapolis-Saint Paul International Airport,Denver International Airport,Boeing 737-600,11619.547361397195,325.4775171259719,-9341.204741515392,0.058823529411764705
Minneapolis-Saint Paul International Airport,Denver International Airport,Boeing 767-800,13524.434201746493,238.5261763976454,-11854.750966962976,0.037037037037037035
Minneapolis-Saint Paul International Airport,Denver International Airport,Airbus A200-100,11352.194822400805,280.3011067259458,-9390.087075319185,0.05185185185185185
Minneapolis-Saint Paul International Airport,Denver International Airport,Airbus A220-300,10349.622801164329,215.61714169092352,-8840.302809327864,0.04375
Minneapolis-Saint Paul International Airport,O'Hare International Airport,Boeing 737-600,7763.312784507507,217.4597418629554,-2544.278979796577,0.20168067226890757
Minneapolis-Saint Paul International Airport,O'Hare International Airport,Boeing 767-800,8704.140980634384,153.51218660730837,-5019.848502058983,0.12698412698412698
Minneapolis-Saint Paul International Airport,O'Hare International Airport,Airbus A200-100,7631.266721893209,188.42633881217802,-3109.0345904009373,0.17777777777777778
Minneapolis-Saint Paul International Airport,O'Hare International Airport,Airbus A220-300,7136.093987089589,148.6686247310331,-3568.0469935447945,0.15
